+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ GRAFO CARGADO +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-
        1         2         3         4         5         6         7         8         9         10        11        12        13        14        15        16        17        18        19        20        21        22        23        24        25        26        27        28        29        30        31        32        33        34        35        36        37        38        39        40        41        42        43        44        45        46        47        48        49        50        51        52        53        54        55        56        57        58        59        60        61        62        63        64        65        66        67        68        69        70        71        72        73        74        75        76        77        78        79        80        81        82        83        84        85        86        87        88        89        90        91        92        93        94        95        96        97        98        99        100        101
77    15.652    10.63    28.653    6.708    22.804    36.056    26.833    30.083    39.013    18.974    26.173    37.014    7.071    25.495    46.69    41.593    44.777    45.607    29.069    38.471    23.345    22.361    32.249    37.483    17.464    27.203    12.649    14.142    9.434    15.0    20.125    20.591    30.414    10.77    20.616    26.926    50.329    36.401    57.489    31.953    19.235    35.693    39.051    46.872    47.202    43.186    47.381    43.324    37.363    50.249    5.385    16.0    22.023    16.279    15.264    23.601    30.265    34.482    20.616    33.287    32.985    41.146    29.682    34.828    48.795    37.336    31.0    41.146    7.616    13.0    18.439    27.203    26.077    25.495    29.155    31.0    0         4.123    15.62    10.0    8.602    13.416    34.366    35.355    39.56    38.588    51.0    31.89    25.08    24.042    30.806    41.049    33.601    35.847    27.459    30.0    30.887    31.89    36.62    33.121    39.205    
78    19.698    13.416    31.623    2.828    23.087    40.162    30.871    33.734    43.0    17.117    28.601    39.661    8.544    29.206    50.329    44.418    48.765    49.729    33.136    41.629    23.409    24.352    33.956    38.053    14.422    25.942    15.264    18.248    13.416    11.045    21.401    23.77    31.623    9.0    16.971    24.166    53.759    40.224    61.221    31.78    22.204    37.643    42.45    50.0    51.039    47.265    51.245    46.84    41.0    53.235    7.211    15.524    26.0    20.0    14.56    22.361    31.0    37.443    24.042    37.216    37.108    45.188    32.65    36.77    50.99    35.171    30.265    40.497    5.0    16.492    20.616    25.318    27.659    27.514    30.806    32.249    4.123    0         12.042    6.403    6.708    11.18    38.21    39.459    43.681    42.544    55.009    35.355    28.46    28.16    32.558    44.944    37.443    39.825    31.385    33.838    34.886    35.609    40.497    37.121    43.012    
79    31.064    20.224    43.6    9.22    32.558    50.99    42.19    41.049    51.788    10.0    32.016    43.012    20.248    41.11    62.29    56.303    60.208    60.166    42.72    46.69    20.616    35.777    44.944    47.381    17.464    32.249    27.203    28.636    25.0    10.44    22.472    30.0    31.064    8.0    5.0    13.153    59.54    52.01    73.11    40.012    34.205    48.847    54.489    62.008    62.801    56.754    59.135    53.151    48.0    57.28    14.866    13.416    35.171    31.89    23.345    29.069    40.792    49.406    36.069    48.826    47.539    56.436    37.483    38.013    52.355    25.02    24.187    47.381    13.928    24.515    24.331    16.492    38.626    38.91    41.785    42.72    15.62    12.042    0         5.657    15.811    6.325    46.271    49.336    54.231    54.083    66.37    47.381    35.0    38.91    33.541    56.613    49.204    51.313    43.012    45.607    46.325    47.508    52.202    48.549    54.818    
80    25.554    16.031    38.013    3.606    28.071    45.695    36.715    37.054    47.265    12.166    29.547    40.719    14.765    35.468    56.639    50.774    54.708    55.027    37.855    43.681    20.809    30.463    39.85    43.046    15.264    29.12    21.633    23.409    19.416    9.22    20.809    26.306    30.414    5.657    10.63    18.028    56.294    46.4    67.476    36.125    28.601    43.658    48.836    56.4    57.201    51.971    55.0    49.649    44.181    54.781    10.05    12.806    30.414    26.249    19.0    25.71    36.222    43.829    30.414    43.267    42.379    51.0    34.482    36.62    51.039    29.428    26.249    44.147    9.055    20.025    21.541    20.0    33.526    33.615    36.688    37.855    10.0    6.403    5.657    0         11.045    6.325    42.012    44.385    49.041    48.549    60.902    41.725    31.257    33.615    32.202    51.039    43.6    45.793    37.443    40.0    40.817    41.869    46.615    43.046    49.204    
81    21.095    19.209    29.0    8.062    17.029    41.593    31.78    38.275    46.39    23.022    34.713    45.607    6.325    28.636    49.092    41.231    49.041    51.478    36.125    47.011    30.083    20.248    29.155    32.016    9.22    19.235    13.038    21.213    15.0    9.434    28.018    29.155    38.275    15.297    20.125    28.862    58.694    39.812    60.208    25.318    20.0    33.106    40.608    47.381    50.537    50.01    55.109    51.624    45.541    58.83    13.454    22.136    29.614    19.925    8.062    15.652    25.179    34.655    22.825    37.336    39.115    45.88    38.275    43.186    57.28    40.447    36.674    33.838    2.0    21.471    26.87    31.016    22.847    23.324    26.0    26.926    8.602    6.708    15.811    11.045    0         17.029    42.202    42.0    45.398    42.72    55.362    33.838    33.541    30.067    39.051    44.777    37.162    40.162    31.623    33.615    35.44    34.886    40.311    37.643    42.485    
82    27.586    14.866    42.059    9.0    34.0    46.648    38.419    35.228    46.325    6.0    25.71    36.688    19.647    38.288    59.464    55.009    56.4    55.462    37.696    40.447    14.866    35.44    45.122    49.0    21.471    35.44    26.0    24.413    22.023    15.0    16.155    24.083    25.0    2.828    10.05    13.601    53.339    48.795    70.007    42.297    32.65    48.765    52.202    60.208    59.464    51.546    53.339    47.043    42.048    50.961    10.63    7.211    30.083    29.206    25.08    32.016    42.048    47.885    33.838    45.343    42.942    52.431    31.257    31.765    46.141    24.042    19.925    50.448    15.033    19.313    18.111    14.142    38.833    38.601    41.976    43.417    13.416    11.18    6.325    6.325    17.029    0         40.608    44.385    49.649    50.448    62.426    45.0    29.069    34.67    27.295    53.151    45.967    47.634    39.623    42.426    42.638    44.598    48.836    44.822    51.624    
83    23.324    26.077    36.056    40.05    48.26    17.0    19.723    5.831    6.403    42.059    19.849    18.682    37.0    26.627    37.0    44.598    27.459    19.723    8.602    13.0    34.986    40.361    47.634    58.0    51.42    56.824    34.482    21.19    27.857    49.254    28.178    16.763    29.732    38.328    50.636    51.264    18.385    27.459    43.174    57.009    33.302    48.26    36.139    44.721    33.242    12.728    13.038    11.402    5.385    22.847    32.0    35.735    12.649    27.203    45.695    53.666    51.662    38.91    29.698    23.77    13.153    23.195    14.213    25.06    30.0    55.758    42.802    66.843    41.773    22.0    23.77    46.957    44.553    41.725    46.011    49.518    34.366    38.21    46.271    42.012    42.202    40.608    0         10.05    16.492    25.02    31.016    31.78    12.083    16.279    25.612    28.0    25.962    23.195    22.825    25.08    21.19    27.857    26.306    21.587    29.155    
84    21.095    29.547    29.0    41.773    44.385    7.071    13.038    14.318    7.211    47.011    28.018    28.636    36.056    20.0    27.019    35.777    17.464    11.402    6.708    23.022    41.773    35.355    41.11    52.01    51.039    53.759    31.78    21.213    27.0    50.249    34.713    22.672    38.275    41.785    54.083    56.436    25.942    18.028    33.242    52.355    28.636    41.037    26.926    35.171    23.195    8.062    16.279    19.925    15.033    32.016    34.482    40.817    14.318    23.77    43.738    50.961    46.325    30.806    24.597    14.765    4.243    13.153    23.259    34.54    40.012    62.482    50.21    61.911    42.048    25.08    29.833    53.009    39.115    36.056    40.0    43.6    35.355    39.459    49.336    44.385    42.0    44.385    10.05    0         6.708    15.133    21.471    23.601    19.209    12.166    34.482    18.028    17.0    13.601    15.62    17.029    12.806    19.416    16.763    12.53    19.416    
85    24.331    34.986    27.785    46.174    45.354    4.123    14.036    21.024    12.042    52.697    34.67    35.171    39.205    19.925    21.378    32.202    11.045    6.083    12.728    29.275    48.083    35.735    39.962    51.108    54.148    55.109    34.015    25.632    30.594    54.129    41.012    29.0    44.944    46.957    59.093    62.129    30.364    14.213    26.683    52.555    29.614    39.205    23.022    30.463    17.0    8.602    19.235    25.179    21.095    37.336    39.395    46.615    20.0    26.0    46.043    52.612    46.098    28.32    25.495    12.207    6.708    7.071    29.967    41.231    46.174    68.68    56.639    61.741    45.706    30.529    36.069    59.034    39.0    35.847    39.357    42.942    39.56    43.681    54.231    49.041    45.398    49.649    16.492    6.708    0         10.296    14.765    21.401    25.807    15.524    41.183    12.649    14.213    9.899    15.524    15.652    11.705    17.205    12.806    10.296    14.765    
86    23.022    36.797    19.647    45.277    39.051    8.062    12.042    28.284    21.84    54.452    40.497    43.186    36.401    14.318    12.042    22.023    6.325    13.601    18.439    38.013    51.865    29.069    31.385    42.544    50.695    49.041    30.083    26.173    29.155    52.0    44.944    33.541    50.695    47.634    59.076    63.702    40.497    4.472    20.248    45.122    24.187    30.017    12.806    20.248    9.434    18.868    29.53    34.928    30.15    47.074    39.825    48.836    23.707    22.847    41.593    47.011    38.328    18.868    20.396    5.385    12.042    4.472    36.878    48.27    55.009    71.701    60.745    53.759    43.463    32.65    39.962    61.62    31.575    28.443    31.321    34.785    38.588    42.544    54.083    48.549    42.72    50.448    25.02    15.133    10.296    0         12.649    12.649    31.623    16.401    47.434    3.162    6.0    2.828    11.18    9.22    7.81    9.055    3.162    5.657    4.472    
87    35.355    48.27    31.016    57.706    51.039    16.279    24.187    35.777    25.71    66.068    49.396    49.649    49.041    26.926    13.601    29.069    6.325    12.042    27.203    43.417    62.37    41.049    41.773    52.631    63.325    61.033    42.72    38.013    41.593    64.622    55.317    43.417    59.682    59.641    71.344    75.432    42.048    16.125    13.038    56.321    36.674    39.56    20.881    24.207    8.062    20.1    30.067    38.21    35.171    50.04    51.865    60.208    33.971    35.468    54.129    59.211    49.366    28.636    32.985    18.028    20.616    10.0    44.721    55.946    60.017    82.735    71.063    64.327    56.08    43.932    50.329    72.863    43.046    40.012    42.297    45.541    51.0    55.009    66.37    60.902    55.362    62.426    31.016    21.471    14.765    12.649    0         24.0    40.497    27.803    55.946    11.045    18.439    15.232    23.77    21.84    20.125    21.213    15.297    17.889    14.0    
88    18.385    33.615    7.071    38.184    27.074    17.692    12.369    32.985    30.806    49.93    42.048    47.676    27.803    7.28    15.264    13.153    18.111    25.942    23.409    43.966    49.98    17.117    18.788    29.967    40.719    37.054    20.809    23.087    23.022    43.267    43.681    34.132    51.478    42.202    52.326    58.6    49.396    8.246    26.42    32.558    13.892    17.804    7.211    15.811    17.464    29.732    39.699    42.942    37.162    54.626    34.67    45.177    25.02    15.811    31.016    35.355    25.71    7.211    11.314    9.22    19.416    17.088    40.2    51.01    60.415    68.096    58.873    41.11    35.0    30.364    39.051    57.801    19.105    16.031    18.682    22.136    31.89    35.355    47.381    41.725    33.838    45.0    31.78    23.601    21.401    12.649    24.0    0         34.059    17.117    49.092    13.038    7.211    11.662    9.22    6.708    10.817    4.243    9.487    11.314    10.0    
89    19.235    15.297    36.139    29.833    43.186    24.597    22.023    6.325    18.358    30.083    8.944    14.318    29.411    27.295    43.417    47.17    35.777    30.414    13.416    13.601    23.022    37.216    46.098    55.227    42.544    50.448    29.069    15.0    21.213    39.294    16.125    5.0    19.235    27.0    39.115    39.217    25.298    32.558    51.478    52.498    30.414    47.76    40.05    49.092    40.853    24.413    24.331    18.439    13.0    25.612    21.587    23.77    9.055    23.707    38.601    47.011    48.26    40.447    27.857    28.443    20.125    31.305    6.325    17.029    27.313    43.829    31.145    62.37    32.696    12.083    11.705    34.886    41.677    39.357    43.829    47.011    25.08    28.46    35.0    31.257    33.541    29.069    12.083    19.209    25.807    31.623    40.497    34.059    0         17.0    15.811    34.785    30.265    29.12    25.0    28.018    25.318    31.016    31.78    26.683    34.928    
90    9.0    20.518    20.125    30.676    32.65    12.083    5.099    16.155    17.889    38.288    25.318    30.594    24.0    10.77    27.313    30.265    21.932    21.587    7.81    27.313    35.511    24.207    31.401    41.725    39.0    41.785    19.647    10.296    15.133    38.639    28.653    17.72    35.171    31.906    43.829    47.634    34.655    16.155    36.62    41.049    17.205    32.249    23.087    32.14    25.807    20.224    27.295    27.659    21.401    38.588    24.187    32.527    8.062    11.705    31.575    38.897    35.468    23.77    13.454    12.083    9.055    17.804    23.087    34.015    43.417    55.317    44.418    50.804    30.265    16.279    23.707    45.277    28.32    25.456    29.732    33.242    24.042    28.16    38.91    33.615    30.067    34.67    16.279    12.166    15.524    16.401    27.803    17.117    17.0    0         32.388    19.416    13.601    13.601    8.0    11.045    8.944    14.036    15.652    10.817    18.788    
91    32.249    20.591    50.16    32.558    52.773    40.311    37.483    20.248    31.89    25.0    7.071    11.18    37.216    42.012    59.203    62.008    51.478    45.222    29.155    17.464    14.142    49.041    58.694    66.483    46.69    58.009    39.56    27.295    31.623    41.4    11.402    15.0    4.472    26.627    36.056    32.062    29.833    48.27    67.231    62.177    42.953    61.0    55.444    64.498    56.648    38.288    34.67    25.495    23.431    25.02    25.612    20.125    24.331    36.497    46.043    54.406    59.237    55.009    41.304    44.147    35.847    47.011    11.402    4.472    18.868    32.573    18.974    71.694    37.537    20.881    12.53    26.019    53.451    51.662    56.045    58.822    30.806    32.558    33.541    32.202    39.051    27.295    25.612    34.482    41.183    47.434    55.946    49.092    15.811    32.388    0         50.596    45.891    44.922    40.311    43.417    41.0    46.39    47.539    42.45    50.695    
92    25.612    39.699    20.1    47.707    40.012    11.0    14.866    31.401    24.515    57.28    43.658    46.271    38.484    16.155    9.0    20.518    5.099    14.866    21.587    41.0    54.918    30.017    31.321    42.379    52.498    50.01    31.953    29.0    31.623    54.129    48.021    36.674    53.852    50.329    61.612    66.483    43.012    5.099    17.205    45.541    25.71    29.547    11.402    17.889    6.403    21.024    31.78    37.656    33.061    49.82    42.521    51.74    26.833    25.06    43.174    48.166    38.639    18.385    22.136    7.81    15.133    5.831    40.025    51.42    58.0    74.653    63.812    53.852    45.618    35.609    43.046    64.537    32.14    29.069    31.575    34.928    41.049    44.944    56.613    51.039    44.777    53.151    28.0    18.028    12.649    3.162    11.045    13.038    34.785    19.416    50.596    0         7.616    5.831    13.601    11.18    10.63    10.198    4.472    8.602    3.162    
93    18.385    33.015    13.928    40.224    33.061    10.63    8.544    28.071    24.187    50.329    38.833    43.046    30.871    8.544    13.892    18.788    12.166    18.788    18.111    38.639    48.765    23.087    25.942    37.121    44.922    43.046    24.352    22.204    24.207    46.519    42.048    31.321    48.765    43.139    54.203    59.414    42.942    2.828    24.042    39.294    18.248    25.0    10.198    19.026    13.601    22.627    32.802    36.77    31.321    48.703    35.355    45.0    21.587    17.493    35.693    41.012    32.573    14.142    14.56    2.236    13.0    10.198    36.056    47.265    55.444    68.007    57.706    48.104    38.013    29.155    37.162    57.801    25.71    22.561    25.632    29.155    33.601    37.443    49.204    43.6    37.162    45.967    25.962    17.0    14.213    6.0    18.439    7.211    30.265    13.601    45.891    7.616    0         4.472    6.403    3.606    5.0    3.162    3.162    4.472    5.657    
94    20.248    33.971    18.385    42.544    37.216    6.708    9.22    26.077    20.616    51.624    37.947    41.049    33.838    12.042    14.318    22.472    8.944    14.318    16.125    36.125    49.092    27.295    30.414    41.593    48.27    47.17    27.659    23.345    26.42    49.396    42.19    30.871    48.104    44.822    56.303    60.877    39.395    4.472    23.022    43.681    22.023    29.411    13.416    21.587    12.207    18.439    28.844    33.526    28.443    45.607    37.014    46.011    21.024    20.248    39.319    45.011    37.0    18.439    18.111    3.0    10.05    6.0    34.525    45.891    53.085    68.884    57.983    52.555    40.853    29.833    37.216    58.796    30.083    26.926    30.083    33.615    35.847    39.825    51.313    45.793    40.162    47.634    23.195    13.601    9.899    2.828    15.232    11.662    29.12    13.601    44.922    5.831    4.472    0         8.544    7.0    5.0    7.616    3.162    2.828    6.0    
95    12.042    26.627    13.454    34.132    29.833    11.402    3.162    23.77    22.627    43.932    33.242    38.471    25.298    4.472    20.248    22.361    17.464    21.213    14.318    34.785    42.485    20.248    25.495    36.401    39.812    39.623    19.235    15.811    18.028    40.853    35.847    25.495    42.953    36.797    48.01    53.038    40.804    9.22    30.414    37.162    14.142    25.612    15.133    24.187    19.849    22.825    31.89    34.132    28.178    45.618    29.0    38.601    16.031    11.705    31.064    37.216    30.887    16.155    10.05    5.831    11.402    14.318    31.064    42.012    51.196    61.612    51.43    46.53    32.311    22.825    31.016    51.4    23.707    20.591    24.413    28.018    27.459    31.385    43.012    37.443    31.623    39.623    22.825    15.62    15.524    11.18    23.77    9.22    25.0    8.0    40.311    13.601    6.403    8.544    0         3.162    4.0    6.083    9.22    6.083    12.042    
96    14.866    29.682    12.207    36.62    30.265    11.662    6.0    26.476    24.207    46.861    36.346    41.304    27.313    5.099    17.205    19.647    15.524    20.881    16.763    37.363    45.618    20.396    24.413    35.511    41.485    40.2    20.881    18.868    20.616    42.953    39.0    28.636    46.098    39.598    50.606    55.902    42.72    6.403    27.586    37.0    15.033    24.042    12.042    21.095    17.205    23.601    33.242    36.235    30.463    47.927    31.828    41.617    19.105    13.892    32.388    38.013    30.463    13.892    11.18    4.0    12.806    13.0    34.015    45.044    53.935    64.637    54.562    46.098    34.438    25.942    34.176    54.406    23.409    20.248    23.707    27.295    30.0    33.838    45.607    40.0    33.615    42.426    25.08    17.029    15.652    9.22    21.84    6.708    28.018    11.045    43.417    11.18    3.606    7.0    3.162    0         4.243    3.0    6.708    5.385    9.22    
97    15.264    29.069    16.401    37.59    33.734    7.616    4.243    23.087    20.0    46.669    33.956    38.053    29.12    8.246    18.385    23.409    13.892    17.263    13.153    33.734    44.418    24.042    28.601    39.661    43.738    43.566    23.195    18.385    21.471    44.598    37.59    26.571    43.966    39.825    51.313    55.902    38.588    7.28    27.803    40.853    18.111    28.284    15.133    24.021    17.029    19.416    29.0    32.202    26.571    44.011    32.016    41.11    16.763    15.524    35.057    41.195    34.438    18.028    14.036    3.162    8.602    10.44    31.064    42.297    50.488    64.031    53.339    50.09    36.056    25.0    32.65    53.907    27.313    24.166    27.785    31.385    30.887    34.886    46.325    40.817    35.44    42.638    21.19    12.806    11.705    7.81    20.125    10.817    25.318    8.944    41.0    10.63    5.0    5.0    4.0    4.243    0         6.708    6.708    2.236    9.849    
98    17.205    32.249    10.77    38.419    30.017    13.454    9.0    29.428    26.627    49.204    39.319    44.283    28.653    6.403    14.866    16.763    15.033    21.932    19.647    40.262    48.332    20.025    22.825    34.0    42.379    40.012    21.932    21.471    22.627    44.294    41.785    31.575    49.031    41.773    52.498    58.138    45.277    5.099    25.612    36.139    15.524    22.023    9.055    18.111    15.652    25.495    35.468    38.91    33.242    50.695    34.059    44.102    22.091    15.62    32.985    38.053    29.411    11.402    12.083    5.0    15.264    13.342    37.014    48.042    56.886    67.119    57.271    44.944    35.847    28.636    37.0    56.859    22.561    19.416    22.472    26.0    31.89    35.609    47.508    41.869    34.886    44.598    27.857    19.416    17.205    9.055    21.213    4.243    31.016    14.036    46.39    10.198    3.162    7.616    6.083    3.0    6.708    0         6.0    7.071    7.616    
99    21.26    35.609    16.492    43.267    36.014    9.849    10.817    29.017    23.77    53.075    40.522    44.011    34.015    11.705    11.705    19.416    9.055    16.643    19.026    39.205    51.108    26.019    28.231    39.395    48.083    46.011    27.514    24.839    27.203    49.659    44.294    33.242    50.596    46.011    57.201    62.225    42.544    1.414    21.26    41.976    21.378    26.926    10.296    18.439    10.63    21.401    31.906    36.688    31.575    48.765    38.21    47.634    23.409    20.591    38.833    44.045    35.171    15.811    17.72    3.606    13.153    7.616    37.336    48.662    56.143    70.605    60.033    50.596    41.146    31.623    39.357    60.44    28.443    25.318    28.16    31.623    36.62    40.497    52.202    46.615    40.311    48.836    26.306    16.763    12.806    3.162    15.297    9.487    31.78    15.652    47.539    4.472    3.162    3.162    9.22    6.708    6.708    6.0    0         5.099    3.162    
100    17.493    31.145    17.493    39.825    35.511    6.403    6.403    24.0    19.723    48.795    35.44    39.0    31.321    10.05    16.763    23.259    11.662    15.524    14.0    34.366    46.325    25.71    29.682    40.817    45.891    45.398    25.318    20.518    23.707    46.819    39.446    28.231    45.541    42.012    53.535    58.052    38.471    6.0    25.807    42.379    20.025    29.069    14.56    23.195    15.0    18.439    28.425    32.311    26.926    44.272    34.205    43.186    18.385    17.72    37.121    43.105    35.847    18.439    16.0    2.236    8.544    8.246    32.249    43.566    51.245    66.068    55.227    51.478    38.275    27.019    34.482    55.973    28.792    25.632    29.069    32.65    33.121    37.121    48.549    43.046    37.643    44.822    21.587    12.53    10.296    5.657    17.889    11.314    26.683    10.817    42.45    8.602    4.472    2.828    6.083    5.385    2.236    7.071    5.099    0         8.246    
101    24.042    38.601    17.029    45.804    37.054    12.369    13.892    32.062    26.249    55.973    43.681    47.043    36.235    13.892    8.544    17.692    8.246    17.692    22.091    42.107    54.203    27.074    28.16    39.217    49.98    47.043    29.547    27.803    29.833    51.884    47.413    36.401    53.759    48.795    59.816    65.069    44.944    2.828    18.385    42.426    23.087    26.401    8.485    15.811    8.062    23.324    34.0    39.294    34.366    51.42    41.012    50.606    26.571    23.022    40.522    45.277    35.511    15.232    19.698    6.708    16.031    8.485    40.447    51.788    59.076    73.6    63.135    50.695    43.417    34.67    42.485    63.411    29.069    26.019    28.443    31.78    39.205    43.012    54.818    49.204    42.485    51.624    29.155    19.416    14.765    4.472    14.0    10.0    34.928    18.788    50.695    3.162    5.657    6.0    12.042    9.22    9.849    7.616    3.162    8.246    0         


Demandas:
1: 0.0
2: 10.0
3: 7.0
4: 13.0
5: 19.0
6: 26.0
7: 3.0
8: 5.0
9: 9.0
10: 16.0
11: 16.0
12: 12.0
13: 19.0
14: 23.0
15: 20.0
16: 8.0
17: 19.0
18: 2.0
19: 12.0
20: 17.0
21: 9.0
22: 11.0
23: 18.0
24: 29.0
25: 3.0
26: 6.0
27: 17.0
28: 16.0
29: 16.0
30: 9.0
31: 21.0
32: 27.0
33: 23.0
34: 11.0
35: 14.0
36: 8.0
37: 5.0
38: 8.0
39: 16.0
40: 31.0
41: 9.0
42: 5.0
43: 5.0
44: 7.0
45: 18.0
46: 16.0
47: 1.0
48: 27.0
49: 36.0
50: 30.0
51: 13.0
52: 10.0
53: 9.0
54: 14.0
55: 18.0
56: 2.0
57: 6.0
58: 7.0
59: 18.0
60: 28.0
61: 3.0
62: 13.0
63: 19.0
64: 10.0
65: 9.0
66: 20.0
67: 25.0
68: 25.0
69: 36.0
70: 6.0
71: 5.0
72: 15.0
73: 25.0
74: 9.0
75: 8.0
76: 18.0
77: 13.0
78: 14.0
79: 3.0
80: 23.0
81: 6.0
82: 26.0
83: 16.0
84: 11.0
85: 7.0
86: 41.0
87: 35.0
88: 26.0
89: 9.0
90: 15.0
91: 3.0
92: 1.0
93: 2.0
94: 22.0
95: 27.0
96: 20.0
97: 11.0
98: 12.0
99: 10.0
100: 9.0
101: 17.0
+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+ SOLUCION INICIAL +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-

Ruta #1: [1, 2, 29, 77, 32, 19, 53, 90]
Costo asociado: 98.214      Capacidad: 102.0

Ruta #2: [1, 5, 22, 55, 69, 81, 13]
Costo asociado: 83.375      Capacidad: 109.0

Ruta #3: [1, 6, 61, 88, 98, 60, 97, 7]
Costo asociado: 72.33200000000001      Capacidad: 109.0

Ruta #4: [1, 16, 58, 44, 43, 23, 75, 76, 42, 73, 74]
Costo asociado: 128.985      Capacidad: 110.0

Ruta #5: [1, 18, 84, 62, 85, 46, 9, 49, 83]
Costo asociado: 115.241      Capacidad: 110.0

Ruta #6: [1, 25, 30, 26, 56, 40, 68, 24, 57]
Costo asociado: 132.487      Capacidad: 111.0

Ruta #7: [1, 27, 28, 54]
Costo asociado: 39.014      Capacidad: 47.0

Ruta #8: [1, 4, 78, 34, 80, 82, 52, 51]
Costo asociado: 81.53300000000002      Capacidad: 110.0

Ruta #9: [1, 15, 39, 45, 87, 17, 92]
Costo asociado: 99.11099999999999      Capacidad: 109.0

Ruta #10: [1, 8, 20, 37, 47, 48, 50, 65, 12]
Costo asociado: 138.82799999999997      Capacidad: 106.0

Ruta #11: [1, 11, 89, 63, 64, 91, 33, 31, 71, 70]
Costo asociado: 97.572      Capacidad: 112.0

Ruta #12: [1, 10, 35, 79, 36, 66, 72, 67, 21]
Costo asociado: 133.688      Capacidad: 110.0

Ruta #13: [1, 86, 100, 94, 99, 101, 38, 93]
Costo asociado: 61.872      Capacidad: 109.0

Ruta #14: [1, 95, 96, 14, 3, 41, 59]
Costo asociado: 52.349      Capacidad: 104.0

--> Costo total: 1334.601          Capacidad total: 1458.0

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 3  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 2, 29, 77, 32, 19, 53, 90]
Costo asociado: 98.214      Capacidad: 102.0

Ruta #2: [1, 5, 22, 55, 69, 81, 13]
Costo asociado: 83.375      Capacidad: 109.0

Ruta #3: [1, 6, 61, 88, 98, 60, 97, 7]
Costo asociado: 72.33200000000001      Capacidad: 109.0

Ruta #4: [1, 16, 58, 44, 43, 23, 75, 76, 42, 73, 74]
Costo asociado: 128.985      Capacidad: 110.0

Ruta #5: [1, 83, 49, 9, 46, 85, 18, 84, 62]
Costo asociado: 109.33400000000002      Capacidad: 110.0

Ruta #6: [1, 25, 30, 26, 56, 40, 68, 24, 57]
Costo asociado: 132.487      Capacidad: 111.0

Ruta #7: [1, 27, 28, 54]
Costo asociado: 39.014      Capacidad: 47.0

Ruta #8: [1, 4, 78, 34, 80, 82, 52, 51]
Costo asociado: 81.53300000000002      Capacidad: 110.0

Ruta #9: [1, 15, 39, 45, 87, 17, 92]
Costo asociado: 99.11099999999999      Capacidad: 109.0

Ruta #10: [1, 8, 20, 37, 47, 48, 50, 65, 12]
Costo asociado: 138.82799999999997      Capacidad: 106.0

Ruta #11: [1, 11, 89, 63, 64, 91, 33, 31, 71, 70]
Costo asociado: 97.572      Capacidad: 112.0

Ruta #12: [1, 10, 35, 79, 36, 66, 72, 67, 21]
Costo asociado: 133.688      Capacidad: 110.0

Ruta #13: [1, 86, 100, 94, 99, 101, 38, 93]
Costo asociado: 61.872      Capacidad: 109.0

Ruta #14: [1, 95, 96, 14, 3, 41, 59]
Costo asociado: 52.349      Capacidad: 104.0

--> Costo total: 1328.694          Capacidad total: 1458.0

La solución anterior duró 0min 2seg    -------> Nuevo optimo local. Costo: 1328.694       ==> Optimo: 1071.0  Desvio: 24.099999999999998%
Lista tabu: [((17,92,5.099),10), ((1,15,32.016),10), ((15,92,9.0),9), ((9,49,9.487),11), ((83,1,23.324),11), ((9,83,6.403),10)]

+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+- Iteracion 4  +-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-+-


Ruta #1: [1, 2, 29, 77, 32, 19, 53, 90]
Costo asociado: 98.214      Capacidad: 102.0

Ruta #2: [1, 5, 22, 55, 69, 81, 13]
Costo asociado: 83.375      Capacidad: 109.0

Ruta #3: [1, 6, 61, 88, 98, 60, 97, 7]
Costo asociado: 72.33200000000001      Capacidad: 109.0

Ruta #4: [1, 16, 58, 44, 43, 23, 75, 76, 42, 73, 74]
Costo asociado: 128.985      Capacidad: 110.0

Ruta #5: [1, 83, 49, 9, 46, 85, 18, 84, 62]
Costo asociado: 109.33400000000002      Capacidad: 110.0

Ruta #6: [1, 25, 30, 26, 56, 40, 68, 24, 57]
Costo asociado: 132.487      Capacidad: 111.0

Ruta #7: [1, 28, 27, 54]
Costo asociado: 31.676000000000002      Capacidad: 47.0

Ruta #8: [1, 4, 78, 34, 80, 82, 52, 51]
Costo asociado: 81.53300000000002      Capacidad: 110.0

Ruta #9: [1, 15, 39, 45, 87, 17, 92]
Costo asociado: 99.11099999999999      Capacidad: 109.0

Ruta #10: [1, 8, 20, 37, 47, 48, 50, 65, 12]
Costo asociado: 138.82799999999997      Capacidad: 106.0

Ruta #11: [1, 11, 89, 63, 64, 91, 33, 31, 71, 70]
Costo asociado: 97.572      Capacidad: 112.0

Ruta #12: [1, 10, 35, 79, 36, 66, 72, 67, 21]
Costo asociado: 133.688      Capacidad: 110.0

Ruta #13: [1, 86, 100, 94, 99, 101, 38, 93]
Costo asociado: 61.872      Capacidad: 109.0

